Id,StartTime,Iterations,CongestionParam,FromX,FromY,FromZ,ToX,ToY,ToZ,Fundamental,Sigma,MinDistance,Distance
676,6,1,16,5,0,0,4,3,0,70.05668477990176,0.034584635830749284,4,5
677,6,1,16,2,0,0,6,9,0,79.684331586742,0.0374237118804193,13,4
678,6,1,32,5,9,0,0,8,0,137.46503411860374,0.10020734734523656,6,3
679,6,1,32,1,8,0,0,6,0,53.09012475917203,0.043628601789170184,3,-1
680,6,1,32,8,1,0,9,1,0,97.30217742531266,0.08372579022001125,1,1
681,6,1,32,1,1,0,7,4,0,88.28014575944547,0.0003986316310103857,9,1
682,6,1,32,4,8,0,7,2,0,51.37976120224177,0.06215394283457665,9,-1
683,6,1,32,7,1,0,1,8,0,103.24322454377574,0.014400409074029306,13,12
684,6,1,64,3,7,0,3,5,0,124.06519468831192,0.10360496905732147,2,2
685,6,1,64,4,2,0,7,8,0,100.69126895774198,0.16185277285786231,9,10
686,6,1,32,5,7,0,0,9,0,121.39213255479936,0.11700671700307574,7,11
687,6,1,64,2,6,0,0,5,0,63.3957360530468,0.09835788717548331,3,0
688,6,1,32,4,3,0,6,6,0,53.93069376947003,0.14927554198888113,5,8
689,6,1,4,0,9,0,7,0,0,127.25673819003859,0.01397082821637409,16,20
690,6,1,32,7,1,0,1,0,0,116.46313899530173,0.08527275448196583,7,9
691,6,1,32,9,1,0,9,4,0,132.6717008739616,0.1971667934710317,3,15
692,6,1,8,0,8,0,8,9,0,131.6209982778173,0.1310567143457426,9,13
693,6,1,32,2,1,0,9,7,0,96.99937667232797,0.10478596036462609,13,10
694,6,1,32,0,1,0,1,4,0,106.77756794097618,0.0794554857793422,4,3
695,6,1,16,4,7,0,0,4,0,123.60554853816396,0.0035651500528417444,7,11
696,6,1,32,7,6,0,5,3,0,79.95701393751077,0.049914372418346266,5,3
697,6,1,64,2,5,0,5,2,0,86.25661880085052,0.16949554345334375,6,4
698,6,1,64,0,4,0,3,5,0,149.2613478759772,0.06133794601463897,4,6
699,6,1,64,3,3,0,3,2,0,66.74653948747637,0.005132597621115901,1,-1
700,7,1,64,7,2,0,5,7,0,100.21400664950062,0.158364086841513,7,10
701,7,1,64,1,5,0,2,9,0,129.72846749544692,0.12405697487784305,5,8
702,7,1,64,4,7,0,7,4,0,74.75939049469822,0.04093283944425037,6,5
703,7,1,64,2,5,0,0,4,0,89.71609428555801,0.05977562535523108,3,3
704,7,1,64,2,7,0,0,6,0,73.77796412829885,0.13624817941306788,3,5
705,7,1,32,7,7,0,9,2,0,138.53821000128534,0.03564100706387513,7,13
706,7,1,4,8,9,0,7,6,0,77.5887093142306,0.13263100341115336,4,21
707,7,1,64,4,2,0,3,0,0,83.8481652335924,0.16104240422829996,3,3
708,7,1,32,8,0,0,9,8,0,145.48307663350113,0.05742061562627056,9,13
709,7,1,32,6,5,0,3,6,0,74.63411991256764,0.15949615418992702,4,20
710,7,1,64,1,8,0,6,8,0,81.26324278420907,0.09793683596354187,5,0
711,7,1,64,4,5,0,1,5,0,89.09841732491921,0.06037655680723375,3,5
712,7,1,64,9,8,0,9,3,0,76.17868794039519,0.14025027953141528,5,9
713,7,1,64,3,1,0,5,6,0,62.48189158378619,0.19589301640293344,7,1
714,7,1,32,6,1,0,6,2,0,139.14504490532266,0.17030961939439743,1,5
715,7,1,64,7,1,0,2,5,0,50.13083724282461,0.15359151377382504,9,14
716,7,1,64,7,2,0,5,1,0,133.2592408147201,0.02527590731222768,3,8
717,7,1,64,6,8,0,1,9,0,103.33777661567649,0.07060398869558221,6,6
718,7,1,64,4,9,0,5,0,0,107.67541144975374,0.1285741018788397,10,14
719,7,1,64,1,1,0,9,6,0,52.774092965260145,0.13782743629959,13,8
720,7,1,32,9,3,0,6,9,0,105.80945812708075,0.17696750972050995,9,12
721,7,1,64,1,3,0,4,5,0,92.29749218876788,0.1147979278934117,5,8
722,7,1,64,5,2,0,8,1,0,148.38811141732515,0.07283087271486459,4,4
723,7,1,64,6,0,0,5,8,0,132.81746452148593,0.0018990425902146336,9,13
724,7,1,64,3,3,0,4,3,0,98.62236337441448,0.16422276234803812,1,2
725,7,1,64,0,3,0,8,1,0,136.63709360598807,0.08609545862346095,10,12
726,7,1,64,8,5,0,4,5,0,63.48528677631259,0.06798468309571008,4,6
727,7,1,64,5,6,0,6,5,0,114.19956345986357,0.09881328698938988,2,1
728,7,1,64,1,3,0,1,2,0,87.88459897016045,0.13788328838380523,1,1
729,7,1,64,1,8,0,2,6,0,53.275300690203686,0.1523648181639056,3,5
730,7,1,64,3,1,0,7,7,0,115.381662939396,0.06267630626662195,10,8
731,7,1,32,8,0,0,5,4,0,84.98715455022389,0.02378353321571896,7,8
732,7,1,64,3,8,0,6,7,0,131.4188295187444,0.03719808475163119,4,2
733,7,1,64,3,2,0,0,8,0,67.9812211032588,0.06321871689290286,9,6
734,7,1,64,8,8,0,3,7,0,105.59032352252123,0.05281790933652696,6,8
735,7,1,16,0,1,0,7,7,0,54.03442752291808,0.05773894950639376,13,14
736,7,1,64,2,1,0,9,5,0,54.88015976942907,0.060351816585254875,11,10
737,7,1,64,5,7,0,9,4,0,142.4692965468227,0.07645408445048954,7,9
738,7,1,64,5,1,0,5,9,0,53.7757134846312,0.15748746856928347,8,11
739,7,1,32,7,0,0,1,6,0,68.52098598159664,0.14290746663016266,12,9
740,7,1,64,8,6,0,7,5,0,64.24193326815534,0.08207895335331883,2,2
741,7,1,64,1,5,0,0,2,0,140.31864448664373,0.11101628646542626,4,4
742,7,1,64,5,4,0,7,3,0,143.41108960910933,0.170060671698482,3,9
743,7,1,64,7,4,0,9,1,0,142.11815538950987,0.06149289097744823,5,4
744,7,1,64,5,5,0,8,5,0,130.222949257577,0.10173897017965138,3,4
745,7,1,64,2,1,0,0,8,0,78.18440954357868,0.16472522141496304,9,6
746,7,1,64,1,7,0,7,9,0,63.4226286268686,0.05776175927156997,8,9
747,7,1,64,7,3,0,7,4,0,117.25030716920433,0.008745090929182076,1,3
748,7,1,32,1,6,0,8,3,0,70.64154664307786,0.1147297447869164,10,7
749,7,1,64,2,4,0,3,4,0,95.2844340027984,0.005991924081522878,1,-1
750,7,1,64,5,6,0,7,3,0,74.69004470363845,0.01774782787352543,5,3
751,7,1,64,2,4,0,4,9,0,129.5670158016059,0.05435481595703552,7,9
752,7,1,64,3,1,0,0,3,0,136.6609154946301,0.08071242714138036,5,4
753,7,1,16,1,4,0,2,8,0,110.41525576457104,0.1076124101289909,5,13
754,7,1,64,3,3,0,4,9,0,123.893001294434,0.0024450368768681487,7,9
755,7,1,64,6,3,0,8,5,0,65.95936186051534,0.04311026086151271,4,3
756,7,1,64,1,8,0,5,8,0,50.759793815496984,0.11274571651477178,4,0
757,7,1,64,3,2,0,4,7,0,62.21153500755775,0.1929128659206276,6,4
758,7,1,64,5,9,0,8,4,0,54.765391088210485,0.06321564151482416,8,8
759,7,1,32,8,2,0,0,1,0,83.3044030263409,0.06838470183514059,9,10
760,7,1,64,4,5,0,5,4,0,54.42524034543348,0.11043066640297272,2,2
761,7,1,64,5,6,0,5,3,0,99.31930636385334,0.14668002223385043,3,14
762,7,1,32,5,0,0,2,3,0,77.02295273693612,0.006182374925129091,6,8
763,7,1,64,2,8,0,8,9,0,146.26648129530386,0.11391140441256338,7,5
764,7,1,16,0,7,0,8,0,0,111.45957711075187,0.06174103376643706,15,19
765,7,1,64,7,6,0,4,4,0,86.93196901668429,0.16958274115736327,5,7
766,7,1,32,9,6,0,1,0,0,64.82042925764408,0.07518137744261437,14,16
767,7,1,32,7,7,0,1,6,0,69.32512640813229,0.1479718297288983,7,4
768,7,1,64,7,3,0,5,1,0,52.64454576143556,0.06038829367379749,4,6
769,7,1,64,5,6,0,6,4,0,63.44883977452929,0.0056355875363053275,3,6
770,7,1,64,1,5,0,8,7,0,85.96820647046546,0.19059835851130047,9,13
771,7,1,32,1,6,0,6,7,0,61.907690232781775,0.17773963037008858,6,5
772,7,1,64,5,7,0,6,4,0,135.57787122225105,0.05182397343077902,4,3
773,7,1,64,5,8,0,2,7,0,130.19677961450256,0.16977128071609515,4,8
774,7,1,4,0,9,0,8,6,0,83.38734933421489,0.1984754358337981,11,18
775,7,1,16,0,7,0,0,8,0,145.14986334895963,0.12846717176696318,1,5
776,7,1,64,0,4,0,0,1,0,54.44910094384046,0.06631557998851481,3,0
777,7,1,64,6,7,0,8,1,0,110.45377875011775,0.07131613035024102,8,11
778,7,1,64,3,6,0,4,2,0,124.59810838649487,0.09303156832333595,5,7
779,7,1,64,5,3,0,0,1,0,143.6354475881892,0.013169812176801694,7,8
780,7,1,8,4,0,0,0,2,0,116.8856932387872,0.15993970589347606,6,16
781,7,1,16,2,0,0,4,7,0,91.03684676464944,0.020493274490012394,9,13
782,7,1,64,5,2,0,5,5,0,74.4323263861188,0.19933862954489112,3,4
783,7,1,64,9,5,0,5,0,0,99.9799813996959,0.154124910361559,9,7
784,7,1,64,5,5,0,1,9,0,107.75273800940244,0.02133972968848225,8,2
785,7,1,32,9,1,0,4,8,0,115.2636990450878,0.059779692667291585,12,16
786,7,1,64,3,7,0,2,4,0,105.71237228950427,0.15453024317109068,4,6
787,7,1,64,5,5,0,7,5,0,124.66925602838977,0.16671752376511498,2,4
788,7,1,64,7,8,0,4,2,0,126.38160660711114,0.05011100994247625,9,5
789,7,1,32,1,6,0,1,2,0,129.38868718311096,0.09622502401688132,4,8
790,7,1,64,2,8,0,3,7,0,57.537368383631346,0.06311681320731277,2,3
791,7,1,64,5,3,0,9,4,0,138.8055537328242,0.07353282176606515,5,6
792,7,1,8,9,0,0,5,7,0,130.8668996582947,0.04097540197909873,11,21
793,7,1,64,4,7,0,1,3,0,137.92054017230217,0.16999901355199204,7,7
794,7,1,32,7,7,0,8,6,0,114.84310345606835,0.10860653364299754,2,2
795,7,1,32,7,0,0,6,7,0,69.64320753874094,0.06767349966963909,8,9
796,7,1,64,4,3,0,9,0,0,121.87463738507735,0.026494518925674754,8,10
797,7,1,64,6,2,0,9,7,0,63.13262095749156,0.1843688528261277,8,8
798,7,1,64,2,8,0,0,0,0,109.74535991175077,0.03227839371256505,10,10
799,7,1,64,2,2,0,6,5,0,121.63982089972885,0.13935055495627072,7,10
800,8,1,64,1,5,0,7,1,0,141.67554744681513,0.05030762831435227,10,12
801,8,1,32,5,4,0,3,2,0,57.895082116731,0.06868875701740636,4,2
802,8,1,32,8,0,0,8,5,0,82.4019265640726,0.1460097221150257,5,19
803,8,1,64,2,3,0,0,4,0,100.65034633483343,0.15177236338844252,3,1
804,8,1,8,1,9,0,6,4,0,135.7285565730984,0.08251134047576189,10,30
805,8,1,64,5,9,0,2,8,0,113.88925379924339,0.09772593027409879,4,10
806,8,1,64,5,1,0,1,3,0,97.34290613187329,0.051643074323790665,6,4
807,8,1,64,3,3,0,1,4,0,123.477810165639,0.001491338649693259,3,9
808,8,1,16,3,9,0,0,8,0,60.77542949838417,0.0945513376034299,4,6
809,8,1,32,0,1,0,5,8,0,70.93751647643386,0.0008361303352069817,12,17
810,8,1,64,1,4,0,9,0,0,123.96113114380415,0.11971769503536522,12,13
811,8,1,128,7,3,0,6,0,0,59.817437204307815,0.04719443061721518,4,4
812,8,1,32,0,7,0,2,7,0,82.24370239278781,0.1641847404171137,2,8
813,8,1,16,0,2,0,8,8,0,147.80519868895243,0.18812936099648284,14,12
814,8,1,8,8,9,0,4,5,0,144.58038693867,0.15520313664150617,8,34
815,8,1,64,2,5,0,5,9,0,71.15662496387716,0.05408957618071332,7,5
816,8,1,64,3,5,0,5,7,0,113.09069009155073,0.14283835662001831,4,9
817,8,1,64,5,9,0,1,8,0,103.51739800276302,0.13839499999162283,5,9
818,8,1,64,2,7,0,4,8,0,50.0564375605681,0.007649006901404198,3,7
819,8,1,32,0,7,0,0,1,0,107.40190440650693,0.05918441119994819,6,10
820,8,1,64,9,8,0,4,5,0,108.55606377723313,0.11599722784595319,8,7
821,8,1,64,0,5,0,9,0,0,101.46246218799067,0.019455486269759292,14,14
822,8,1,64,6,6,0,3,9,0,108.74460340468418,0.005283865112127013,6,10
823,8,1,128,5,3,0,7,6,0,116.85283151507309,0.10641204180045574,5,5
824,8,1,8,0,0,0,4,2,0,146.89010563799357,0.1564606764329864,6,14
825,8,1,64,0,3,0,4,7,0,115.30114091015491,0.006049529943606656,8,10
826,8,1,64,1,5,0,4,5,0,64.23481863460417,0.006245190919793689,3,1
827,8,1,64,2,5,0,7,2,0,127.63209316124545,0.17255167482187603,8,11
828,8,1,64,9,4,0,9,3,0,121.98280289915957,0.10773219380268505,1,1
829,8,1,64,9,4,0,3,8,0,133.55639245755555,0.12155249931799468,10,11
830,8,1,64,3,2,0,2,0,0,100.50508142190111,0.020893545704559632,3,4
831,8,1,64,4,5,0,7,3,0,124.02478201413855,0.012861818561045728,5,7
832,8,1,64,1,8,0,4,7,0,93.54827946386732,0.060181379750687394,4,4
833,8,1,64,8,8,0,6,3,0,57.68888346437827,0.1879454767177796,7,4
834,8,1,64,9,8,0,5,9,0,99.72295347060268,0.16461265081034337,5,10
835,8,1,64,2,8,0,9,3,0,121.69487500166663,0.19135523990711945,12,15
836,8,1,64,7,6,0,4,3,0,69.13154216785452,0.03467654079801391,6,7
837,8,1,32,4,0,0,7,7,0,134.79943797405105,0.13919965476964172,10,18
838,8,1,32,6,8,0,3,1,0,57.855870659573604,0.043303015500043084,10,7
839,8,1,64,2,2,0,9,2,0,64.14821207658969,0.09457797194946899,7,9
840,8,1,64,9,4,0,5,0,0,83.75358778847098,0.01744019029046725,8,3
841,8,1,16,9,9,0,1,0,0,118.23931911920323,0.06340064294418554,17,23
842,8,1,32,9,2,0,0,6,0,111.74236498424992,0.0055701284445742955,13,17
843,8,1,32,2,9,0,8,1,0,133.92687639730133,0.12941341733853967,14,25
844,8,1,32,1,6,0,2,8,0,69.15882088885341,0.08117688072564952,3,5
845,8,1,64,2,7,0,6,5,0,121.87341884118473,0.18648740440569342,6,11
846,8,1,8,9,0,0,5,3,0,115.44095432561525,0.1888403151707806,7,30
847,8,1,64,3,7,0,1,5,0,92.14501736077295,0.14978954403119277,4,4
848,8,1,64,3,1,0,0,9,0,114.72450608204754,0.18749921629993843,11,11
849,8,1,32,4,0,0,8,6,0,131.4704401316214,0.17768099691491504,10,21
850,8,1,32,8,2,0,8,3,0,69.84650811559952,0.16318248836543126,1,3
851,8,1,64,7,0,0,6,9,0,102.36182770246435,0.08452186382559368,10,9
852,8,1,32,8,3,0,7,0,0,104.54062044359222,0.11010758078813927,4,4
853,8,1,32,9,1,0,1,3,0,53.19679702042242,0.14842050996373365,10,15
854,8,1,64,7,8,0,6,6,0,74.78266840558999,0.13262993691585281,3,0
855,8,1,32,6,8,0,4,0,0,60.51910272609137,0.021971395985604766,10,5
856,8,1,32,5,4,0,8,6,0,65.41398940576768,0.15261420876876494,5,15
857,8,1,16,0,2,0,9,7,0,145.60925187543813,0.10641064600714634,14,18
858,8,1,8,0,8,0,7,4,0,78.05081015617998,0.001597487958497364,11,17
859,8,1,64,3,2,0,1,6,0,114.08337856719282,0.04058051620754847,6,5
860,8,1,64,7,5,0,8,3,0,72.5147585754345,0.061774388651378555,3,4
861,8,1,64,4,6,0,0,3,0,110.98960033701437,0.1364767673918257,7,9
862,8,1,64,5,9,0,0,2,0,140.9912295728367,0.11069694257306067,12,14
863,8,1,32,3,4,0,5,1,0,77.5392557806532,0.14289979422773721,5,8
864,8,1,64,7,0,0,4,1,0,63.11061379917333,0.1418111864085486,4,-1
865,8,1,64,4,3,0,8,1,0,75.03964858910871,0.19702496621247584,6,7
866,8,1,64,4,6,0,3,2,0,110.26891296760041,0.026840493909509534,5,7
867,8,1,64,2,1,0,5,6,0,98.73728372639906,0.05784525856705326,8,9
868,8,1,64,7,1,0,5,0,0,70.82839063165463,0.008237983796642796,3,2
869,8,1,32,2,9,0,7,0,0,122.59846221033564,0.1848726994772284,14,16
870,8,1,64,5,9,0,1,3,0,119.93157587030309,0.048023319666168775,10,11
871,8,1,64,4,3,0,1,2,0,107.34657438282278,0.1689536223210261,4,2
872,8,1,64,8,6,0,3,0,0,128.1695282752546,0.036586712841978695,11,16
873,8,1,32,6,8,0,0,6,0,73.49429831556425,0.14713281057307484,8,6
874,8,1,8,8,9,0,9,1,0,77.61569810579418,0.11119536330196496,9,13
875,8,1,64,2,6,0,1,9,0,120.22978384954325,0.15707193384344323,4,10
876,8,1,64,4,1,0,3,0,0,61.73276122151074,0.15228351558990905,2,2
877,8,1,64,7,2,0,7,4,0,55.06301246448706,0.16177354223213428,2,6
878,8,1,64,3,3,0,1,1,0,96.9431948142637,0.024353718937114095,4,2
879,8,1,8,1,0,0,0,5,0,73.02782992270967,0.1045159641262627,6,3
880,8,1,64,7,7,0,4,6,0,110.62038713048585,0.11638733574403018,4,5
881,8,1,32,1,2,0,8,2,0,130.41346395186932,0.1340883953383771,7,21
882,8,1,64,8,5,0,2,4,0,102.26564124378014,0.016346008042245327,7,9
883,8,1,64,7,7,0,6,9,0,149.5979122328875,0.16328490404586357,3,5
884,8,1,64,7,5,0,5,2,0,118.31832137433324,0.06545117316900854,5,19
885,8,1,64,7,6,0,1,9,0,56.907583069674395,0.042951113113377876,9,5
886,8,1,64,7,0,0,2,3,0,73.4375439103134,0.12412002362900798,8,8
887,8,1,64,6,2,0,9,8,0,55.317465553242535,0.19047437487350555,9,10
888,8,1,8,0,0,0,1,7,0,90.26880694085956,0.19629646451233962,8,5
889,8,1,32,6,8,0,4,6,0,126.63107752460114,0.05120640200990045,4,8
890,8,1,64,6,1,0,8,5,0,105.4778873504259,0.16971650847935116,6,2
891,8,1,64,3,5,0,4,7,0,94.11162200178893,0.19686449491101962,3,6
892,8,1,8,0,9,0,4,6,0,58.34681480116261,0.006467185031895294,7,8
893,8,1,64,1,1,0,9,8,0,95.03016047817145,0.027789933930810765,15,17
894,8,1,16,2,0,0,9,6,0,84.79541148279745,0.027417488889970074,13,21
895,8,1,8,1,9,0,9,0,0,77.6633078790735,0.12872943227401165,17,6
896,8,1,64,3,7,0,8,0,0,79.02275387225168,0.16587534739965612,12,12
897,8,1,64,3,7,0,9,0,0,92.11464852503465,0.015888645600031916,13,16
898,8,1,64,0,3,0,8,8,0,55.210284788932604,0.1813221978967936,13,15
899,8,1,128,3,6,0,5,9,0,95.96349260361238,0.13679671799368837,5,5
900,9,1,128,7,6,0,3,5,0,143.24484315113324,0.14954565712623913,5,5
901,9,1,32,2,0,0,8,0,0,130.76808423997852,0.04996851349635715,6,8
902,9,1,32,5,0,0,4,0,0,130.3368710341793,0.0690452701270074,1,1
903,9,1,64,7,0,0,9,2,0,130.92774121638433,0.04999589427165873,4,6
904,9,1,64,5,8,0,2,0,0,102.55849411859015,0.19530157433137071,11,6
905,9,1,64,5,9,0,1,7,0,66.00773865835421,0.09747026110391094,6,5
906,9,1,64,5,2,0,7,2,0,121.31185437687684,0.10073164009304461,2,3
907,9,1,128,7,5,0,6,9,0,126.09792457762191,0.03797290174586532,5,5
908,9,1,128,6,7,0,0,1,0,147.191738054308,0.10641189959320262,12,12
909,9,1,64,5,8,0,1,0,0,67.65764054279099,0.185727922412107,12,10
910,9,1,64,6,8,0,3,2,0,57.90719865377167,0.0018251337561256105,9,19
911,9,1,64,2,1,0,2,6,0,113.71221399838205,0.06821288471146465,5,15
912,9,1,128,3,4,0,6,6,0,112.99381845444663,0.04235075295862761,5,5
913,9,1,128,5,4,0,7,0,0,140.79519922014467,0.06288941110219352,6,6
914,9,1,32,7,9,0,2,1,0,92.39579837367097,0.13089105260650122,13,16
915,9,1,32,8,7,0,8,8,0,140.38851490723368,0.0482346794334762,1,1
916,9,1,64,3,2,0,0,6,0,76.81125627651602,0.021096125714890453,7,16
917,9,1,32,1,2,0,5,6,0,130.94392968513853,0.1389691653399433,8,14
918,9,1,128,2,7,0,4,2,0,104.14553962380253,0.1334724139004026,7,5
919,9,1,32,8,0,0,5,8,0,94.84919096821656,0.19058271581168537,11,18
920,9,1,64,5,2,0,7,6,0,82.48747729014661,0.023978909231895496,6,5
921,9,1,128,6,7,0,4,5,0,90.08758727282253,0.11984645656216344,4,4
922,9,1,32,1,2,0,9,9,0,116.03199105346067,0.13120161669039146,15,11
923,9,1,32,8,7,0,8,6,0,136.9979774804433,0.0731304905928612,1,1
924,9,1,128,3,4,0,7,3,0,105.2412092090453,0.11388370965342634,5,5
925,9,1,128,3,1,0,3,4,0,101.80104419272128,0.07459242300407747,3,3
926,9,1,64,8,8,0,5,6,0,112.70929052699145,0.048794399155738175,5,9
927,9,1,64,9,4,0,1,0,0,102.47015175661141,0.08986489825487547,12,16
928,9,1,128,4,5,0,9,1,0,139.15028903338418,0.14640227525693705,9,9
929,9,1,128,7,7,0,8,5,0,75.16810108922635,0.06493035712900394,3,3
930,9,1,32,8,0,0,3,5,0,86.29060634611639,0.10529604402600726,10,16
931,9,1,64,0,2,0,7,4,0,147.28050952735805,0.09678873589248113,9,19
932,9,1,128,8,5,0,8,1,0,95.77726884638804,0.023157831119230886,4,4
933,9,1,128,6,7,0,1,3,0,101.06126964736805,0.06335871665908492,9,9
934,9,1,64,2,6,0,1,4,0,146.57456732874152,0.16035320615174914,3,10
935,9,1,8,0,9,0,8,0,0,54.860087022579506,0.04534573173419804,17,16
936,9,1,64,2,6,0,2,3,0,140.76557078850786,0.14699647755829734,3,5
937,9,1,32,0,6,0,1,6,0,60.83042001048299,0.09286112000052771,1,2
938,9,1,64,9,5,0,0,6,0,143.94344866711702,0.17569853304091182,10,11
939,9,1,16,0,8,0,6,9,0,145.38365019363937,0.15344488052975994,7,10
940,9,1,64,6,6,0,4,6,0,96.37283885077063,0.10078961658751609,2,5
941,9,1,32,8,0,0,0,2,0,53.15540938792338,0.06551462730671327,10,9
942,9,1,64,9,3,0,0,5,0,70.23645899433554,0.0802788803246775,11,11
943,9,1,128,3,4,0,2,7,0,133.3096560635331,0.10920066175618992,4,4
944,9,1,64,5,2,0,2,7,0,145.901106895141,0.04781608177841724,8,10
945,9,1,32,9,6,0,6,1,0,99.69891759229151,0.10108288979095673,8,11
946,9,1,64,4,8,0,8,6,0,140.68922814223794,0.14871890722190448,6,10
947,9,1,32,9,8,0,2,6,0,127.74771553595879,0.19690866074303476,9,18
948,9,1,64,6,8,0,7,1,0,136.93932366637762,0.07658500256871925,8,22
949,9,1,64,6,2,0,0,4,0,114.6650946848283,0.10381761601533049,8,9
950,9,1,64,8,4,0,6,0,0,86.98180806950316,0.09700291525885428,6,9
951,9,1,128,7,7,0,9,5,0,134.19086354073656,0.02301423989079105,4,4
952,9,1,64,6,6,0,9,7,0,103.9518791311038,0.16205678741666113,4,8
953,9,1,32,8,7,0,5,3,0,117.30660107909647,0.19031496586131016,7,14
954,9,1,64,9,4,0,6,9,0,81.06477907221773,0.011552918394633536,8,13
955,9,1,32,8,6,0,3,4,0,51.72597751948422,0.027617608694933266,7,7
956,9,1,64,6,3,0,1,1,0,52.49829696500848,0.1787187509327601,7,4
957,9,1,32,2,0,0,4,8,0,57.3189237484846,0.12951752743166622,10,1
958,9,1,8,0,9,0,9,8,0,132.12131455964368,0.10032202059675728,10,12
959,9,1,64,6,5,0,2,4,0,143.40140721390398,0.04078502464808541,5,13
960,9,1,32,8,7,0,2,6,0,141.78811597771403,0.08422028744869907,7,20
961,9,1,64,4,9,0,9,8,0,74.39138803795598,0.0845506306105815,6,10
962,9,1,64,2,2,0,4,8,0,71.174202322257,0.16582961451773015,8,14
963,9,1,128,5,6,0,0,0,0,71.39394304992875,0.152900735321892,11,11
964,9,1,64,5,8,0,0,9,0,107.69590028753544,0.025027452237948312,6,8
965,9,1,64,0,4,0,8,4,0,69.02809298030182,0.04164961132339006,8,8
966,9,1,32,1,1,0,1,3,0,97.93746288290733,0.1598912185934238,2,14
967,9,1,16,8,9,0,9,8,0,97.00038790932834,0.02634107630279823,2,9
968,9,1,64,0,1,0,7,0,0,134.0686586704458,0.13821943726625582,8,10
969,9,1,16,8,9,0,3,7,0,85.63560093249757,0.19857607997838644,7,25
970,9,1,64,7,0,0,8,3,0,111.96685020310706,0.1122019618500699,4,4
971,9,1,64,6,3,0,2,1,0,136.43480079743637,0.1661548931313851,6,6
972,9,1,64,5,7,0,3,7,0,70.05880028813371,0.18450737333315081,2,12
973,9,1,64,2,8,0,6,4,0,113.44620399641994,0.11424671507957207,8,14
974,9,1,64,4,4,0,8,3,0,127.91072253941918,0.012731459270429507,5,11
975,9,1,64,2,6,0,4,3,0,135.72502636832422,0.0907278367855498,5,6
976,9,1,128,5,3,0,0,4,0,100.65449224348379,0.0020625530312061383,6,6
977,9,1,64,2,3,0,8,8,0,75.84112142062935,0.19584402863076017,11,5
978,9,1,32,2,0,0,4,6,0,111.56536395844935,0.13670048045408653,8,17
979,9,1,64,2,9,0,9,4,0,140.46387530504808,0.07116014871364401,12,14
980,9,1,64,0,4,0,0,8,0,54.72739370174835,0.0023516362576778316,4,6
981,9,1,64,7,1,0,2,5,0,77.42287122790489,0.009180223099375258,9,10
982,9,1,64,2,4,0,7,5,0,104.0032225830553,0.07153052741242125,6,10
983,9,1,64,6,1,0,9,1,0,139.36471715653107,0.16515946142547308,3,7
984,9,1,64,2,9,0,1,2,0,110.24662707042131,0.14713954534789497,8,12
985,9,1,64,9,4,0,2,0,0,55.11458853610593,0.0007043159301557606,11,3
986,9,1,32,2,5,0,7,0,0,84.1198659161266,0.1871781192354293,10,11
987,9,1,128,3,6,0,0,8,0,138.83679517928712,0.053590351131608205,5,4
988,9,1,128,3,5,0,4,9,0,145.14486726050572,0.005831822560776877,5,5
989,9,1,64,4,4,0,3,7,0,123.96295223187214,0.028076062421744038,4,12
990,9,1,64,8,2,0,8,0,0,126.50307673974355,0.14178316704382518,2,2
991,9,1,64,8,8,0,1,9,0,64.43923492806456,0.11888737015188303,8,7
992,9,1,64,4,4,0,4,8,0,106.18438048949228,0.0015225047938031474,4,6
993,9,1,64,4,2,0,9,4,0,102.68719292157647,0.13705787906193223,7,14
994,9,1,8,9,0,0,2,8,0,77.91675358453261,0.11288839193729648,15,22
995,9,1,64,4,4,0,7,8,0,110.87186594858801,0.16894080588262866,7,7
996,9,1,32,9,8,0,8,5,0,68.19632543362457,0.1656567722274001,4,8
997,9,1,32,8,7,0,9,5,0,95.0180147068066,0.005577526804127337,3,2
998,9,1,32,2,0,0,5,0,0,54.5002793657172,0.07311108410484328,3,3
999,9,1,32,7,9,0,8,5,0,82.4112903
