TransactionTime,From,To,X,Y,Z,Time,Value
752,NA,0,10,10,0,752,0.9501781463623047
753,NA,0,10,10,0,753,0.9156965017318726
754,NA,0,10,10,0,754,0.9697481989860535
755,NA,0,10,10,0,755,0.9044408798217773
756,NA,0,10,10,0,756,0.9613919258117676
757,NA,0,10,10,0,757,0.8784213662147522
758,NA,0,10,10,0,758,0.9043915867805481
759,NA,0,10,10,0,759,0.8801232576370239
760,NA,0,10,10,0,760,0.8742896318435669
761,NA,0,10,10,0,761,0.8912136554718018
762,NA,0,10,10,0,762,0.915022611618042
763,NA,0,10,10,0,763,0.9578075408935547
764,NA,0,10,10,0,764,0.8970610499382019
765,NA,0,10,10,0,765,0.807468056678772
766,NA,0,10,10,0,766,0.9177860021591187
767,NA,0,10,10,0,767,0.8533616065979004
768,NA,0,10,10,0,768,0.8229564428329468
769,NA,0,10,10,0,769,0.8808826804161072
770,NA,0,10,10,0,770,0.9548738598823547
771,NA,0,10,10,0,771,0.8737809062004089
772,NA,0,10,10,0,772,0.8132846355438232
773,NA,0,10,10,0,773,0.8734637498855591
774,NA,0,10,10,0,774,0.9650644063949585
775,NA,0,10,10,0,775,0.8989264369010925
776,NA,0,10,10,0,776,0.775009274482727
777,NA,0,10,10,0,777,0.7576897144317627
778,NA,0,10,10,0,778,0.9437640309333801
779,NA,0,10,10,0,779,0.8941735625267029
780,NA,0,10,10,0,780,0.9407197833061218
781,NA,0,10,10,0,781,0.9790290594100952
782,NA,0,10,10,0,782,0.8855528235435486
783,NA,0,10,10,0,783,0.9254487752914429
784,NA,0,10,10,0,784,0.9460797309875488
785,NA,0,10,10,0,785,0.9481620788574219
786,NA,0,10,10,0,786,0.8116539716720581
787,NA,0,10,10,0,787,0.9075706005096436
788,NA,0,10,10,0,788,0.9150838851928711
789,NA,0,10,10,0,789,0.9726871848106384
790,NA,0,10,10,0,790,0.9290102124214172
791,NA,0,10,10,0,791,0.9200345277786255
792,NA,0,10,10,0,792,0.9144573211669922
793,NA,0,10,10,0,793,0.9245365858078003
794,NA,0,10,10,0,794,0.9230058789253235
795,NA,0,10,10,0,795,0.8195870518684387
796,NA,0,10,10,0,796,0.8801429271697998
797,NA,0,10,10,0,797,0.9503824710845947
798,NA,0,10,10,0,798,0.9319268465042114
799,NA,0,10,10,0,799,0.962389349937439
800,NA,0,10,10,0,800,0.9763275384902954
801,NA,0,10,10,0,801,0.856135904788971
802,NA,0,10,10,0,802,0.9687113165855408
803,NA,0,10,10,0,803,0.883823573589325
804,NA,0,10,10,0,804,0.9069135189056396
805,NA,0,10,10,0,805,0.9460042119026184
806,NA,0,10,10,0,806,0.9512006640434265
807,NA,0,10,10,0,807,0.8692108392715454
808,NA,0,10,10,0,808,0.9871347546577454
809,NA,0,10,10,0,809,0.9606806635856628
810,NA,0,10,10,0,810,0.8664907813072205
811,NA,0,10,10,0,811,0.8661332726478577
812,NA,0,10,10,0,812,0.9424393177032471
813,NA,0,10,10,0,813,0.9378643035888672
814,NA,0,10,10,0,814,0.9303203225135803
815,NA,0,10,10,0,815,0.8626611828804016
816,NA,0,10,10,0,816,0.9099110960960388
817,NA,0,10,10,0,817,0.9786245226860046
818,NA,0,10,10,0,818,0.9516467452049255
819,NA,0,10,10,0,819,0.8465590476989746
820,NA,0,10,10,0,820,0.9761543869972229
821,NA,0,10,10,0,821,0.7917897701263428
822,NA,0,10,10,0,822,0.9838371872901917
823,NA,0,10,10,0,823,0.8623019456863403
824,NA,0,10,10,0,824,0.8412086963653564
825,NA,0,10,10,0,825,0.9832379817962646
826,NA,0,10,10,0,826,0.8773421049118042
827,NA,0,10,10,0,827,0.9550842642784119
828,NA,0,10,10,0,828,0.9085264205932617
829,NA,0,10,10,0,829,0.9665639996528625
830,NA,0,10,10,0,830,0.7766045331954956
831,NA,0,10,10,0,831,0.9701999425888062
832,NA,0,10,10,0,832,0.8745619654655457
833,NA,0,10,10,0,833,0.941877543926239
834,NA,0,10,10,0,834,0.9308245778083801
835,NA,0,10,10,0,835,0.9365218877792358
836,NA,0,10,10,0,836,0.9712355136871338
837,NA,0,10,10,0,837,0.8976839780807495
838,NA,0,10,10,0,838,0.9783371686935425
839,NA,0,10,10,0,839,0.9452813267707825
840,NA,0,10,10,0,840,0.9224779605865479
841,NA,0,10,10,0,841,0.9160605072975159
842,NA,0,10,10,0,842,0.9257263541221619
843,NA,0,10,10,0,843,0.9673103094100952
844,NA,0,10,10,0,844,0.9557346105575562
845,NA,0,10,10,0,845,0.8436011075973511
846,NA,0,10,10,0,846,0.9320918917655945
847,NA,0,10,10,0,847,0.9515669345855713
848,NA,0,10,10,0,848,0.8484192490577698
849,NA,0,10,10,0,849,0.9727240800857544
850,NA,0,10,10,0,850,0.817186713218689
851,NA,0,10,10,0,851,0.975357174873352
852,NA,0,10,10,0,852,0.8326485753059387
853,NA,0,10,10,0,853,0.6983497738838196
854,NA,0,10,10,0,854,0.9434453845024109
855,NA,0,10,10,0,855,0.9177032709121704
856,NA,0,10,10,0,856,0.9242762923240662
857,NA,0,10,10,0,857,0.8142490386962891
858,NA,0,10,10,0,858,0.92529296875
859,NA,0,10,10,0,859,0.9627617001533508
860,NA,0,10,10,0,860,0.8348848819732666
861,NA,0,10,10,0,861,0.8601382374763489
862,NA,0,10,10,0,862,0.7564142346382141
863,NA,0,10,10,0,863,0.9247740507125854
864,NA,0,10,10,0,864,0.9774673581123352
865,NA,0,10,10,0,865,0.8273445963859558
866,NA,0,10,10,0,866,0.9809211492538452
867,NA,0,10,10,0,867,0.8841648101806641
868,NA,0,10,10,0,868,0.7878760695457458
869,NA,0,10,10,0,869,0.8786708116531372
870,NA,0,10,10,0,870,0.8913527131080627
871,NA,0,10,10,0,871,0.9518348574638367
872,NA,0,10,10,0,872,0.9646660685539246
873,NA,0,10,10,0,873,0.9617378115653992
874,NA,0,10,10,0,874,0.9843406081199646
875,NA,0,10,10,0,875,1.480441927909851
876,NA,0,10,10,0,876,0.9934724569320679
877,NA,0,10,10,0,877,0.9818081259727478
878,NA,0,10,10,0,878,0.9083015322685242
879,NA,0,10,10,0,879,0.887187123298645
880,NA,0,10,10,0,880,0.8645948767662048
881,NA,0,10,10,0,881,0.9451286196708679
882,NA,0,10,10,0,882,0.9489139318466187
883,NA,0,10,10,0,883,0.8233144283294678
884,NA,0,10,10,0,884,0.9357099533081055
885,NA,0,10,10,0,885,0.8646835088729858
886,NA,0,10,10,0,886,0.9571422338485718
887,NA,0,10,10,0,887,0.9357072710990906
888,NA,0,10,10,0,888,0.939946711063385
889,NA,0,10,10,0,889,0.9900997281074524
890,NA,0,10,10,0,890,0.9731311202049255
891,NA,0,10,10,0,891,0.9442282915115356
892,NA,0,10,10,0,892,0.9506992697715759
893,NA,0,10,10,0,893,0.7926762104034424
894,NA,0,10,10,0,894,0.9248788952827454
895,NA,0,10,10,0,895,0.8607071042060852
896,NA,0,10,10,0,896,0.9316502809524536
897,NA,0,10,10,0,897,0.9487742185592651
898,NA,0,10,10,0,898,0.9657080173492432
899,NA,0,10,10,0,899,0.9331029057502747
900,NA,0,10,10,0,900,0.9711527824401855
901,NA,0,10,10,0,901,0.9362170696258545
902,NA,0,10,10,0,902,0.9759075045585632
903,NA,0,10,10,0,903,0.9505367875099182
904,NA,0,10,10,0,904,0.783008337020874
905,NA,0,10,10,0,905,0.9282764792442322
906,NA,0,10,10,0,906,0.7912777066230774
907,NA,0,10,10,0,907,0.9775974154472351
908,NA,0,10,10,0,908,0.9727340936660767
909,NA,0,10,10,0,909,0.9800364375114441
910,NA,0,10,10,0,910,0.9460462331771851
911,NA,0,10,10,0,911,0.8823277950286865
912,NA,0,10,10,0,912,0.848806619644165
913,NA,0,10,10,0,913,0.9049459099769592
914,NA,0,10,10,0,914,0.923740029335022
915,NA,0,10,10,0,915,0.9195538759231567
916,NA,0,10,10,0,916,0.945929229259491
917,NA,0,10,10,0,917,0.8780047297477722
918,NA,0,10,10,0,918,0.9046356081962585
919,NA,0,10,10,0,919,1.5051074028015137
920,NA,0,10,10,0,920,0.8741579055786133
921,NA,0,10,10,0,921,0.9585784077644348
922,NA,0,10,10,0,922,0.9708640575408936
923,NA,0,10,10,0,923,0.9274628162384033
924,NA,0,10,10,0,924,0.8833922743797302
925,NA,0,10,10,0,925,0.929478108882904
926,NA,0,10,10,0,926,0.9931344985961914
927,NA,0,10,10,0,927,0.7852135896682739
928,NA,0,10,10,0,928,0.9916529059410095
929,NA,0,10,10,0,929,0.9181093573570251
930,NA,0,10,10,0,930,0.9569180607795715
931,NA,0,10,10,0,931,0.8876127600669861
932,NA,0,10,10,0,932,0.8724914789199829
933,NA,0,10,10,0,933,0.8912893533706665
934,NA,0,10,10,0,934,0.9406945705413818
935,NA,0,10,10,0,935,0.8902660012245178
936,NA,0,10,10,0,936,0.9705862402915955
937,NA,0,10,10,0,937,0.92131507396698
938,NA,0,10,10,0,938,0.9610904455184937
939,NA,0,10,10,0,939,0.9650831818580627
940,NA,0,10,10,0,940,0.9670447111129761
941,NA,0,10,10,0,941,0.9694840312004089
942,NA,0,10,10,0,942,0.8331204056739807
943,NA,0,10,10,0,943,0.7574039697647095
944,NA,0,10,10,0,944,0.9169777631759644
945,NA,0,10,10,0,945,0.8390794396400452
946,NA,0,10,10,0,946,0.9190988540649414
947,NA,0,10,10,0,947,0.9699511528015137
948,NA,0,10,10,0,948,0.892886221408844
949,NA,0,10,10,0,949,0.9602017998695374
950,NA,0,10,10,0,950,0.9063759446144104
951,NA,0,10,10,0,951,0.9641151428222656
952,NA,0,10,10,0,952,0.8056894540786743
953,NA,0,10,10,0,953,0.9302446842193604
954,NA,0,10,10,0,954,0.8344226479530334
955,NA,0,10,10,0,955,0.9637182950973511
956,NA,0,10,10,0,956,0.8985354900360107
957,NA,0,10,10,0,957,0.8010653853416443
958,NA,0,10,10,0,958,0.9385970830917358
959,NA,0,10,10,0,959,0.78856360912323
960,NA,0,10,10,0,960,0.8391075134277344
961,NA,0,10,10,0,961,0.9523916840553284
962,NA,0,10,10,0,962,0.8481330871582031
963,NA,0,10,10,0,963,0.9688739776611328
964,NA,0,10,10,0,964,0.9040956497192383
965,NA,0,10,10,0,965,0.9506524801254272
966,NA,0,10,10,0,966,0.927087664604187
967,NA,0,10,10,0,967,0.9556911587715149
968,NA,0,10,10,0,968,0.8833420276641846
969,NA,0,10,10,0,969,0.857044517993927
970,NA,0,10,10,0,970,0.8507006764411926
971,NA,0,10,10,0,971,0.9527428150177002
972,NA,0,10,10,0,972,0.8824421763420105
973,NA,0,10,10,0,973,0.9588327407836914
974,NA,0,10,10,0,974,0.8869283199310303
975,NA,0,10,10,0,975,0.9826833009719849
976,NA,0,10,10,0,976,0.8831256031990051
977,NA,0,10,10,0,977,0.8188493251800537
978,NA,0,10,10,0,978,0.96673184633255
979,NA,0,10,10,0,979,0.926437497138977
980,NA,0,10,10,0,980,0.9492444396018982
981,NA,0,10,10,0,981,0.9549480080604553
982,NA,0,10,10,0,982,0.9205881357192993
983,NA,0,10,10,0,983,0.9827768802642822
984,NA,0,10,10,0,984,0.9413643479347229
985,NA,0,10,10,0,985,0.9342418313026428
986,NA,0,10,10,0,986,0.9769457578659058
987,NA,0,10,10,0,987,0.9325664043426514
988,NA,0,10,10,0,988,0.9467558264732361
989,NA,0,10,10,0,989,0.9125000238418579
990,NA,0,10,10,0,990,0.7489815354347229
991,NA,0,10,10,0,991,0.6905993223190308
992,NA,0,10,10,0,992,0.9479436278343201
993,NA,0,10,10,0,993,0.8238158822059631
994,NA,0,10,10,0,994,0.8934218883514404
995,NA,0,10,10,0,995,0.9331734776496887
996,NA,0,10,10,0,996,0.8784658312797546
997,NA,0,10,10,0,997,0.8893628120422363
998,NA,0,10,10,0,998,0.9620655179023743
999,NA,0,10,10,0,999,0.9576523900032043
1000,NA,0,10,10,0,1000,0.6796246767044067
1001,NA,0,10,10,0,1001,0.9208706617355347
1002,NA,0,10,10,0,1002,0.9080299139022827
1003,NA,0,10,10,0,1003,0.9152975678443909
1004,NA,0,10,10,0,1004,0.9556109309196472
1005,NA,0,10,10,0,1005,0.977025032043457
1006,NA,0,10,10,0,1006,0.9479002356529236
1007,NA,0,10,10,0,1007,0.980170488357544
1008,NA,0,10,10,0,1008,0.933266282081604
1009,NA,0,10,10,0,1009,0.9758255481719971
1010,NA,0,10,10,0,1010,0.84085613489151
1011,NA,0,10,10,0,1011,0.8741723895072937
1012,NA,0,10,10,0,1012,0.9231157898902893
1013,NA,0,10,10,0,1013,0.7690998911857605
1014,NA,0,10,10,0,1014,0.953538715839386
1015,NA,0,10,10,0,1015,0.9429633021354675
1016,NA,0,10,10,0,1016,0.9870119690895081
1017,NA,0,10,10,0,1017,0.8086519241333008
1018,NA,0,10,10,0,1018,0.9794037938117981
1019,NA,0,10,10,0,1019,0.9243272542953491
1020,NA,0,10,10,0,1020,0.9346699118614197
1021,NA,0,10,10,0,1021,0.9115745425224304
1022,NA,0,10,10,0,1022,0.9771721959114075
1023,NA,0,10,10,0,1023,0.8567546606063843
1024,NA,0,10,10,0,1024,0.8972316384315491
1025,NA,0,10,10,0,1025,0.8885369300842285
1026,NA,0,10,10,0,1026,0.9021303653717041
1027,NA,0,10,10,0,1027,0.7026495337486267
1028,NA,0,10,10,0,1028,0.8569732904434204
1029,NA,0,10,10,0,1029,0.6930444836616516
1030,NA,0,10,10,0,1030,0.9083375334739685
1031,NA,0,10,10,0,1031,0.971555769443512
1032,NA,0,10,10,0,1032,0.9469059705734253
1033,NA,0,10,10,0,1033,0.93729168176651
1034,NA,0,10,10,0,1034,0.8015086054801941
1035,NA,0,10,10,0,1035,0.9423074126243591
1036,NA,0,10,10,0,1036,0.9532405138015747
1037,NA,0,10,10,0,1037,0.9866822957992554
1038,NA,0,10,10,0,1038,0.8985180854797363
1039,NA,0,10,10,0,1039,0.844857931137085
1040,NA,0,10,10,0,1040,0.8604130148887634
1041,NA,0,10,10,0,1041,0.9448983073234558
1042,NA,0,10,10,0,1042,0.9899827837944031
1043,NA,0,10,10,0,1043,0.9660013318061829
1044,NA,0,10,10,0,1044,0.925855278968811
1045,NA,0,10,10,0,1045,0.8919014930725098
1046,NA,0,10,10,0,1046,0.937527596950531
1047,NA,0,10,10,0,1047,0.9876892566680908
1048,NA,0,10,10,0,1048,0.8167964220046997
1049,NA,0,10,10,0,1049,0.9265450239181519
1050,NA,0,10,10,0,1050,0.970569372177124
1051,NA,0,10,10,0,1051,0.9281414151191711
1052,NA,0,10,10,0,1052,0.9568642973899841
1053,NA,0,10,10,0,1053,0.9262751340866089
1054,NA,0,10,10,0,1054,0.9821875095367432
1055,NA,0,10,10,0,1055,0.8852757811546326
1056,NA,0,10,10,0,1056,0.9673537015914917
1057,NA,0,10,10,0,1057,0.9781914353370667
1058,NA,0,10,10,0,1058,0.9635705351829529
1059,NA,0,10,10,0,1059,0.9148597717285156
1060,NA,0,10,10,0,1060,0.8146955370903015
1061,NA,0,10,10,0,1061,0.9651475548744202
1062,NA,0,10,10,0,1062,0.9807240962982178
1063,NA,0,10,10,0,1063,0.9184542298316956
1064,NA,0,10,10,0,1064,0.9225615859031677
1065,NA,0,10,10,0,1065,0.8674800992012024
1066,NA,0,10,10,0,1066,0.9648549556732178
1067,NA,0,10,10,0,1067,0.9128778576850891
1068,NA,0,10,10,0,1068,0.9490223526954651
1069,NA,0,10,10,0,1069,0.8660585284233093
1070,NA,0,10,10,0,1070,0.9375560283660889
1071,NA,0,10,10,0,1071,0.9863942265510559
1072,NA,0,10,10,0,1072,0.99244225025177
1073,NA,0,10,10,0,1073,0.9806581735610962
1074,NA,0,10,10,0,1074,0.9008817076683044
1075,NA,0,10,10,0,1075,0.9140110611915588
1076,NA,0,10,10,0,1076,0.9329906702041626
1077,NA,0,10,10,0,1077,0.9535992741584778
1078,NA,0,10,10,0,1078,0.897315502166748
1079,NA,0,10,10,0,1079,0.9835574626922607
1080,NA,0,10,10,0,1080,0.92644864320755
1081,NA,0,10,10,0,1081,0.885242760181427
1082,NA,0,10,10,0,1082,0.9206610918045044
1083,NA,0,10,10,0,1083,0.9633487462997437
1084,NA,0,10,10,0,1084,0.9260011911392212
1085,NA,0,10,10,0,1085,0.9174526333808899
1086,NA,0,10,10,0,1086,0.971430242061615
1087,NA,0,10,10,0,1087,0.8441282510757446
1088,NA,0,10,10,0,1088,0.7460749745368958
1089,NA,0,10,10,0,1089,0.913196325302124
1090,NA,0,10,10,0,1090,0.9388349652290344
1091,NA,0,10,10,0,1091,0.8390049338340759
1092,NA,0,10,10,0,1092,0.8290795087814331
1093,NA,0,10,10,0,1093,0.9341350197792053
1094,NA,0,10,10,0,1094,0.9347819685935974
1095,NA,0,10,10,0,1095,0.9949786067008972
1096,NA,0,10,10,0,1096,0.7505823969841003
1097,NA,0,10,10,0,1097,0.9154833555221558
1098,NA,0,10,10,0,1098,0.9549786448478699
1099,NA,0,10,10,0,1099,0.9529370069503784
1100,NA,0,10,10,0,1100,0.9665817022323608
1101,NA,0,10,10,0,1101,0.967687726020813
1102,NA,0,10,10,0,1102,0.9279876351356506
1103,NA,0,10,10,0,1103,0.9345822930335999
1104,NA,0,10,10,0,1104,0.8687137365341187
1105,NA,0,10,10,0,1105,0.9963794350624084
1106,NA,0,10,10,0,1106,0.9815374612808228
1107,NA,0,10,10,0,1107,0.928820788860321
1108,NA,0,10,10,0,1108,0.8798053860664368
1109,NA,0,10,10,0,1109,0.9437004327774048
1110,NA,0,10,10,0,1110,0.957040011882782
1111,NA,0,10,10,0,1111,0.9440529346466064
1112,NA,0,10,10,0,1112,0.8672652840614319
1113,NA,0,10,10,0,1113,0.7695093750953674
1114,NA,0,10,10,0,1114,0.9530947208404541
1115,NA,0,10,10,0,1115,0.9662933349609375
1116,NA,0,10,10,0,1116,0.9543635249137878
1117,NA,0,10,10,0,1117,0.7854279279708862
1118,NA,0,10,10,0,1118,0.9830096364021301
1119,NA,0,10,10,0,1119,0.9572006464004517
1120,NA,0,10,10,0,1120,0.8527689576148987
1121,NA,0,10,10,0,1121,0.750187873840332
1122,NA,0,10,10,0,1122,0.946307361125946
1123,NA,0,10,10,0,1123,0.9374169707298279
1124,NA,0,10,10,0,1124,0.9681476354598999
1125,NA,0,10,10,0,1125,0.9865801930427551
1126,NA,0,10,10,0,1126,0.9712796211242676
1127,NA,0,10,10,0,1127,0.9343895316123962
1128,NA,0,10,10,0,1128,0.9783053994178772
1129,NA,0,10,10,0,1129,0.7685893177986145
1130,NA,0,10,10,0,1130,0.8990238308906555
1131,NA,0,10,10,0,1131,0.9554628133773804
1132,NA,0,10,10,0,1132,0.7287834286689758
1133,NA,0,10,10,0,1133,0.89887535572052
1134,NA,0,10,10,0,1134,0.8795059323310852
1135,NA,0,10,10,0,1135,0.8725511431694031
1136,NA,0,10,10,0,1136,0.9474155902862549
1137,NA,0,10,10,0,1137,0.9433923363685608
1138,NA,0,10,10,0,1138,0.9880886673927307
1139,NA,0,10,10,0,1139,0.990938663482666
1140,NA,0,10,10,0,1140,0.9686505794525146
1141,NA,0,10,10,0,1141,0.8230890035629272
1142,NA,0,10,10,0,1142,0.910538375377655
1143,NA,0,10,10,0,1143,0.9862231612205505
1144,NA,0,10,10,0,1144,0.8845518827438354
1145,NA,0,10,10,0,1145,0.9649026393890381
1146,NA,0,10,10,0,1146,0.9931733012199402
1147,NA,0,10,10,0,1147,0.9947668313980103
1148,NA,0,10,10,0,1148,0.8509671688079834
1149,NA,0,10,10,0,1149,0.7324764132499695
1150,NA,0,10,10,0,1150,0.7250300645828247
1151,NA,0,10,10,0,1151,0.9893080592155457
1152,NA,0,10,10,0,1152,0.9849061369895935
1153,NA,0,10,10,0,1153,0.9196484088897705
1154,NA,0,10,10,0,1154,0.9096206426620483
1155,NA,0,10,10,0,1155,0.9581311941146851
1156,NA,0,10,10,0,1156,0.9663476943969727
1157,NA,0,10,10,0,1157,0.8670386672019958
1158,NA,0,10,10,0,1158,0.9584911465644836
1159,NA,0,10,10,0,1159,0.9228094220161438
1160,NA,0,10,10,0,1160,0.7933723330497742
1161,NA,0,10,10,0,1161,0.9318896532058716
1162,NA,0,10,10,0,1162,0.9535873532295227
1163,NA,0,10,10,0,1163,0.9770291447639465
1164,NA,0,10,10,0,1164,0.8735520243644714
1165,NA,0,10,10,0,1165,0.9750397205352783
1166,NA,0,10,10,0,1166,0.8787774443626404
1167,NA,0,10,10,0,1167,0.8934689164161682
1168,NA,0,10,10,0,1168,0.7911210656166077
1169,NA,0,10,10,0,1169,0.9815856218338013
1170,NA,0,10,10,0,1170,0.9526118040084839
1171,NA,0,10,10,0,1171,0.9155077338218689
1172,NA,0,10,10,0,1172,0.98943030834198
1173,NA,0,10,10,0,1173,0.9623813033103943
1174,NA,0,10,10,0,1174,0.9730548858642578
1175,NA,0,10,10,0,1175,0.9570348858833313
1176,NA,0,10,10,0,1176,0.7910478711128235
1177,NA,0,10,10,0,1177,0.9289467334747314
1178,NA,0,10,10,0,1178,0.9856171011924744
1179,NA,0,10,10,0,1179,0.956015944480896
1180,NA,0,10,10,0,1180,0.9759860634803772
1181,NA,0,10,10,0,1181,0.9253266453742981
1182,NA,0,10,10,0,1182,0.9351378083229065
1183,NA,0,10,10,0,1183,0.9039133787155151
1184,NA,0,10,10,0,1184,0.9677080512046814
1185,NA,0,10,10,0,1185,0.8660678863525391
1186,NA,0,10,10,0,1186,0.9187286496162415
1187,NA,0,10,10,0,1187,0.7381686568260193
1188,NA,0,10,10,0,1188,0.8851535320281982
1189,NA,0,10,10,0,1189,0.9847061038017273
1190,NA,0,10,10,0,1190,0.9611639976501465
1191,NA,0,10,10,0,1191,0.8952009081840515
1192,NA,0,10,10,0,1192,0.9811581969261169
1193,NA,0,10,10,0,1193,0.9557006359100342
1194,NA,0,10,10,0,1194,0.9645123481750488
1195,NA,0,10,10,0,1195,0.9585022926330566
1196,NA,0,10,10,0,1196,0.8418763875961304
1197,NA,0,10,10,0,1197,0.9775655269622803
1198,NA,0,10,10,0,1198,0.921549916267395
1199,NA,0,10,10,0,1199,0.8417745232582092
1200,NA,0,10,10,0,1200,0.910346269607544
1201,NA,0,10,10,0,1201,0.9770828485488892
1202,NA,0,10,10,0,1202,0.834618866443634
1203,NA,0,10,10,0,1203,0.9773000478744507
1204,NA,0,10,10,0,1204,0.9647510647773743
1205,NA,0,10,10,0,1205,0.9207842946052551
1206,NA,0,10,10,0,1206,0.8890594244003296
1207,NA,0,10,10,0,1207,0.9767640829086304
1208,NA,0,10,10,0,1208,0.8574180603027344
1209,NA,0,10,10,0,1209,0.9425193667411804
1210,NA,0,10,10,0,1210,0.9519789218902588
1211,NA,0,10,10,0,1211,0.9874496459960938
1212,NA,0,10,10,0,1212,0.8673813343048096
1213,NA,0,10,10,0,1213,0.9841655492782593
1214,NA,0,10,10,0,1214,0.9824312329292297
1215,NA,0,10,10,0,1215,0.8110988140106201
1216,NA,0,10,10,0,1216,0.9793019890785217
1217,NA,0,10,10,0,1217,0.8990141749382019
1218,NA,0,10,10,0,1218,0.9936478734016418
1219,NA,0,10,10,0,1219,0.7861778140068054
1220,NA,0,10,10,0,1220,0.8733726143836975
1221,NA,0,10,10,0,1221,0.9347572922706604
1222,NA,0,10,10,0,1222,0.8978524208068848
1223,NA,0,10,10,0,1223,0.8279876112937927
1224,NA,0,10,10,0,1224,0.9831743836402893
1225,NA,0,10,10,0,1225,0.9910616874694824
1226,NA,0,10,10,0,1226,0.9540178179740906
1227,NA,0,10,10,0,1227,0.9790943264961243
1228,NA,0,10,10,0,1228,0.9941569566726685
1229,NA,0,10,10,0,1229,0.983456552028656
1230,NA,0,10,10,0,1230,0.9514833092689514
1231,NA,0,10,10,0,1231,0.8586958050727844
1232,NA,0,10,10,0,1232,0.9494390487670898
1233,NA,0,10,10,0,1233,0.9701070785522461
1234,NA,0,10,10,0,1234,0.9020668864250183
1235,NA,0,10,10,0,1235,0.9114377498626709
1236,NA,0,10,10,0,1236,0.9809641242027283
1237,NA,0,10,10,0,1237,0.9475253820419312
1238,NA,0,10,10,0,1238,0.9395102262496948
1239,NA,0,10,10,0,1239,0.9977107048034668
1240,NA,0,10,10,0,1240,0.9753178358078003
1241,NA,0,10,10,0,1241,0.994796097278595
1242,NA,0,10,10,0,1242,0.9602372646331787
1243,NA,0,10,10,0,1243,0.9776204228401184
1244,NA,0,10,10,0,1244,0.940041720867157
1245,NA,0,10,10,0,1245,0.933415949344635
1246,NA,0,10,10,0,1246,0.9574519395828247
1247,NA,0,10,10,0,1247,0.9479579925537109
1248,NA,0,10,10,0,1248,0.8844747543334961
1249,NA,0,10,10,0,1249,0.9584656953811646
1250,NA,0,10,10,0,1250,0.9448708891868591
1251,NA,0,10,10,0,1251,0.9017124176025391
1252,NA,0,10,10,0,1252,0.9213778376579285
1253,NA,0,10,10,0,1253,0.7753574252128601
1254,NA,0,10,10,0,1254,0.8946200609207153
1255,NA,0,10,10,0,1255,0.9764594435691833
1256,NA,0,10,10,0,1256,0.8347501754760742
1257,NA,0,10,10,0,1257,0.9362795948982239
1258,NA,0,10,10,0,1258,0.9794647097587585
1259,NA,0,10,10,0,1259,0.9343711733818054
1260,NA,0,10,10,0,1260,0.9484712481498718
1261,NA,0,10,10,0,1261,0.8890928626060486
1262,NA,0,10,10,0,1262,0.8690223693847656
1263,NA,0,10,10,0,1263,0.9731893539428711
1264,NA,0,10,10,0,1264,0.8849813342094421
1265,NA,0,10,10,0,1265,0.9513972997665405
1266,NA,0,10,10,0,1266,0.9692913889884949
1267,NA,0,10,10,0,1267,0.9474287629127502
1268,NA,0,10,10,0,1268,0.9781976342201233
1269,NA,0,10,10,0,1269,0.9360417723655701
1270,NA,0,10,10,0,1270,0.8959442973136902
1271,NA,0,10,10,0,1271,0.9845407605171204
1272,NA,0,10,10,0,1272,0.9282655715942383
1273,NA,0,10,10,0,1273,0.9091257452964783
1274,NA,0,10,10,0,1274,0.9229156374931335
1275,NA,0,10,10,0,1275,0.8527006506919861
1276,NA,0,10,10,0,1276,0.9073435664176941
1277,NA,0,10,10,0,1277,0.9864228367805481
1278,NA,0,10,10,0,1278,0.9313195943832397
1279,NA,0,10,10,0,1279,0.9451937675476074
1280,NA,0,10,10,0,1280,0.8844314813613892
1281,NA,0,10,10,0,1281,0.9851181507110596
1282,NA,0,10,10,0,1282,0.9483357071876526
1283,NA,0,10,10,0,1283,0.9190864562988281
1284,NA,0,10,10,0,1284,0.9917771816253662
1285,NA,0,10,10,0,1285,0.9908307790756226
1286,NA,0,10,10,0,1286,0.9301163554191589
1287,NA,0,10,10,0,1287,0.985105037689209
1288,NA,0,10,10,0,1288,0.996623158454895
1289,NA,0,10,10,0,1289,0.8272194862365723
1290,NA,0,10,10,0,1290,0.9033054113388062
1291,NA,0,10,10,0,1291,0.9227523803710938
1292,NA,0,10,10,0,1292,0.974755585193634
1293,NA,0,10,10,0,1293,0.9724683165550232
1294,NA,0,10,10,0,1294,0.8471253514289856
1295,NA,0,10,10,0,1295,0.9898053407669067
1296,NA,0,10,10,0,1296,0.9506785869598389
1297,NA,0,10,10,0,1297,0.9831958413124084
1298,NA,0,10,10,0,1298,0.821295976638794
1299,NA,0,10,10,0,1299,0.7979590892791748
1300,NA,0,10,10,0,1300,0.9509404301643372
1301,NA,0,10,10,0,1301,0.9292826056480408
1302,NA,0,10,10,0,1302,0.8816589713096619
1303,NA,0,10,10,0,1303,0.9272151589393616
1304,NA,0,10,10,0,1304,0.9469887018203735
1305,NA,0,10,10,0,1305,0.9277241826057434
1306,NA,0,10,10,0,1306,0.5574811100959778
1307,NA,0,10,10,0,1307,0.9865374565124512
1308,NA,0,10,10,0,1308,0.9937630295753479
1309,NA,0,10,10,0,1309,0.8852863907814026
1310,NA,0,10,10,0,1310,0.9354420900344849
